library_id	tissue
liposarcoma_sw872_si_3603	adipose
bodymap2_adipose_75bp_sr	adipose
bodymap2_adipose_50bp_pe	adipose
adrenal_nci_h295a_si_3634	adrenal_gland
adrenal_sw13_si_3546	adrenal_gland
adrenal_adr11_si_3792	adrenal_gland
adrenal_adr13_si_3791	adrenal_gland
adrenal_adr16_si_4091	adrenal_gland
adrenal_adr18_si_4090	adrenal_gland
adrenal_adr34_si_4089	adrenal_gland
adrenal_adr35_si_4088	adrenal_gland
bodymap2_adrenal_gland_75bp_sr	adrenal_gland
bodymap2_adrenal_gland_50bp_pe	adrenal_gland
bile_duct_egi1_si_3837	bile_duct
bile_duct_tfk1_si_3842	bile_duct
chca_1001_origene_cr559153_si_5001	bile_duct
66a37514-2cd6-4aac-9ab7-e7e011aeb6f0	kidney
da271fcc-72b4-442e-9ce2-c03b68947003	kidney
8fbb983b-53ad-44a9-976a-7945628eaa51	kidney
5da9b8ad-11f0-43e3-af8c-9a1433783ea6	kidney
baa1261d-78ae-4a47-8459-2513361ba6de	kidney
f86950ae-1ac2-4794-83f1-541920a0b002	kidney
d02d5b10-3d8e-4ecb-a644-b8fb547e6cf4	kidney
8d7fdc1d-55f9-435b-8ecb-5dd94b484580	kidney
b76b8aca-3b38-46d9-9cb9-c88c9f08ddd1	kidney
e1fcddbc-f890-4098-b1a4-bbac561ddf54	kidney
bf2b423a-5128-4b75-b3a7-2b7b9337c519	kidney
e4f89d3b-82e2-4269-a70a-7224a9601c18	kidney
d42c9589-3960-4964-be28-83d275bdc672	kidney
ba365c68-a51f-4802-98b4-7fbf7e35bafc	kidney
19fdc607-970e-4ff5-a272-228a4a5e47de	kidney
85344fe3-0087-4c61-b02b-96a311fa8034	kidney
1cf6a04b-d795-4528-9a6d-fdf52c9a4a95	kidney
efae5d84-edd3-41ec-940c-36651747147c	kidney
5d41239a-7e24-4d75-b4e7-21eb4a48dc4d	kidney
7f47cd71-b62a-4f65-8479-ceec8261aaa9	kidney
58289a3c-7ed1-419e-a345-6ec2fd373c66	kidney
aed585d4-f5ff-4de3-a405-64c6c057d52e	kidney
15c8af47-df6a-4cb5-a389-4ef6c2eb3501	kidney
524f5e5e-2e33-491f-9b08-4320397e778b	kidney
a284bc7d-ad6b-4122-9aac-7268297e8704	kidney
69ae6dda-ec99-4a28-a952-f3115989f265	kidney
1c034968-8daa-4df7-a6cc-ac17b02869ae	kidney
34e6f8a1-5e41-4f7d-a34d-a6759819d8de	kidney
c5dd35f0-bbf0-4835-807a-f6beb72dd23a	kidney
0a0a4e25-c733-4882-acc1-a617a052853a	kidney
0e959a22-7e2a-4cf8-92cc-ae13baee45b1	kidney
cb6abcbc-4b97-4754-99ed-c55bc211ef68	kidney
bed554b9-3711-4d40-af5e-943b6b39fee5	kidney
4525fc51-c3b6-4768-bd04-8febaa18c37e	kidney
d42b6c18-2a0a-42b2-946b-cc304a1619c2	kidney
403d9944-652b-4aa4-9669-dbdd319f4f39	kidney
1547d054-019e-4387-94f3-da1f01dff4ba	kidney
d495730a-a0ef-4c69-bc47-b47ec5642eea	kidney
6ee58b87-3c73-402c-8eb7-3d49d38168b3	kidney
7af273bb-bede-495c-8a07-0a1d5d23a0eb	kidney
e5ea7704-6e27-4c1e-878e-1bcc809cbf2b	kidney
65552cf7-db47-42cc-82d0-bef958c46861	kidney
65334e64-43d0-4024-86af-72b68ef869a7	kidney
86c3d19d-b469-4044-9d8c-549e33dd5687	kidney
627e1c9b-194b-4bd8-aa60-57400a2682a6	kidney
50b89155-4264-47b0-b883-6c132aee6835	kidney
0a78bfd7-a00c-447f-b5f4-f3111a0f67af	kidney
54ef8e19-fd0b-417a-a083-3892bb8d651b	kidney
932f313c-d695-4061-9abb-b1402aed8030	kidney
5a4ad263-7126-42f8-a2b2-f534dfaf50f9	kidney
fe66d7a7-c591-4dbb-9e05-12c5fa3fa814	kidney
fc338903-8318-40e4-8652-26b116ad394a	kidney
9195fcf1-8cba-4e90-9f20-c4a6897b8985	kidney
79a2af2f-2582-4ebb-9ee5-0c20daa90fd8	kidney
9deea671-7443-45bd-a45f-97fde279c948	kidney
43c73c50-4c72-4ab3-b2bd-793a512e5d0b	kidney
24aa2794-410d-4310-9442-acd1159f2509	kidney
0d5727f8-2f06-4b7e-bc23-0241d44594cc	kidney
67e21e3d-63a0-4fca-9880-58a71c938294	kidney
8f050361-4d5f-4256-8014-b7d3a1cf501d	kidney
b5697f7c-9507-4386-bd16-91b3a0b34b30	kidney
978fdf4e-b050-4924-8aa2-170a2bff15fa	kidney
bbc684dd-405e-4aaa-8b26-c5494ec2018a	kidney
3405fefa-29da-429f-9cac-01e07abcfedc	kidney
b2348f00-e51f-48e7-8815-78b709f7ec9e	kidney
e912621f-4803-46d2-a056-378dc3fcf8b4	kidney
d5135d27-eb15-4547-ba2f-b8a58e771ee1	kidney
7fc439bd-83b5-45e5-809d-76aad04fe545	kidney
5bfe1570-1564-44f9-a996-e65b099b68c7	kidney
9bac7609-03e9-4f5a-8b88-48ffb1411a04	kidney
c71a4961-b4a0-4736-b986-8c95e86f1876	kidney
d6751801-aadf-461d-9cdd-2dd810ca951f	kidney
6f1c59aa-6422-4bb7-96d0-2b49aeb1f647	kidney
a002b797-4896-4ed3-8725-0e59e3f993c6	kidney
ce000792-03e1-4f52-b65c-046b2b504cf1	kidney
c2a7dae3-028c-4434-b7f1-07dafe196acf	kidney
176143e0-adb3-4791-8075-2cbc16601cd5	kidney
bfe2a633-8c76-4b72-a807-fe986c35944f	kidney
c43207c0-edd2-4a86-a8c0-afc179996389	kidney
8d1db793-102c-4ddf-a006-c69b7c96d099	kidney
17238de6-eab7-47ed-948e-be06ee5de5b7	kidney
a09990d3-3a16-4fad-b5d5-c45e9e4bc8b8	kidney
abb072fe-25c3-49f2-83ca-b738e90850a6	kidney
5358b794-b2db-4965-b87d-66c072ff6703	kidney
7f6f09f7-201d-4d8c-ac1f-8893df37cb66	kidney
77634712-9931-46c9-b434-851f8dde2132	kidney
f8942f2d-b5aa-4648-bd7c-9a4e79d843fb	kidney
e7a81308-459f-4f7c-9238-00f114724fe8	kidney
f9ad420b-6193-4978-b90d-514333a225d0	kidney
42ac5002-fdad-426e-9037-e5cc99d093eb	kidney
8c98ce69-de64-4774-a664-b5d1a924b0f3	kidney
5ff01070-167d-43b6-bb87-88b2f82b99ba	kidney
f46fc51f-44f6-424e-8021-9a37d2508dba	kidney
0ae47677-7ad1-4b68-8c3d-2b799691fa59	kidney
ae10b2d3-93c1-44ed-866f-456bc56bdbde	kidney
0aa40d64-48e9-4c10-919c-f76f398f3afb	kidney
12e60329-5243-46a0-a3ea-4d0a6e6b0392	kidney
da5862a3-a56b-4b67-9f53-3b36ac7f023f	kidney
b0d47e92-693d-41af-8df1-1c762ae35251	kidney
48001fdd-8904-4ce7-a52c-519fdee5e246	kidney
6f9a972b-f83d-458e-b9af-9d08d871884c	kidney
c60635ad-1fc5-4262-b549-1e60e3df1f63	kidney
f2123145-b290-44b9-b8a5-425620d1124b	kidney
34555f18-e818-4ac7-92ee-72dd09cfb811	kidney
13f286ad-31e3-4ac7-94d2-d6f6a6c12c0e	kidney
a259c8ba-80df-4398-bc4a-34ee841becdb	kidney
9cb6df63-9eb5-47ef-a56c-ea1ec9d25f31	kidney
cf354f28-63b6-462a-aa6c-d0750739f0ae	kidney
98fd7f60-5aa5-4917-9dd7-58a2d0fd8ba5	kidney
88016c0c-cd18-426e-884f-e29e88bd2185	kidney
935d48d3-cdf0-4a9f-ab69-7efd31e2e719	kidney
dd88d1bb-37a6-4b6b-b0bb-e637452ea133	kidney
67a7b43d-fa7b-4f9a-a948-7d2214f28d03	kidney
6524750b-0f81-4f20-a197-e3881adbfe0a	kidney
6e670abc-e39c-4d3c-8fec-f304aebff18f	kidney
ab23b4c6-429a-4f15-9161-17367e0f3090	kidney
65c2eee5-e7bb-40db-9a59-43c6f9bf2220	kidney
6f708e1d-c6f7-4166-ac1f-0a686d95ae39	kidney
5f3c72b6-7e67-4c19-8782-5f4bd801210c	kidney
fa546225-ad76-4726-8900-17ea3904f7c1	kidney
3097579d-f791-4677-a115-0fb1389b0274	kidney
12e77f5c-b52c-4bd7-992a-8e53cee96af9	kidney
2400f684-652a-4e12-b62f-0af54ef44423	kidney
034d17f6-d3ef-474c-867a-2fa51eab60f2	kidney
15c869eb-856e-4dda-9efd-4a4252b33464	kidney
a22eb94b-5118-4eea-85f2-b0343112af62	kidney
d4d86182-64cd-4b99-91ee-b41b57de112f	kidney
c0520da1-6999-4dec-b750-06dbec9237dc	kidney
7265ce4f-d385-4478-97cd-4fdafafed3cd	kidney
691a4719-d360-4145-84ad-85baf023d92f	kidney
6ca77d33-0f4f-495d-ba00-5b9686c1d5bc	kidney
05ee2da4-e22f-4cf0-911c-ca089ceba8f0	kidney
ac4b7704-ac9b-4f01-8cbe-a2fe0315f66c	kidney
2b5a753c-2fb5-41e5-bf95-8c3e894f57b2	kidney
a2a51ba0-0e83-414a-977c-0124ad0d3603	kidney
a5702ea5-2ed9-40c9-881e-f20dcdc904a1	kidney
88fbed21-4eea-4d4d-85b4-99faa06078da	kidney
2738c180-bd2d-47af-9809-4ab4e313ce15	kidney
17809084-c723-4445-aa49-3292c500d5be	kidney
9e634d59-f421-4a8c-b840-21fd612de48f	kidney
070ff02a-0851-4538-939c-01507b152e26	kidney
a055757a-04fd-436d-b743-be75b9529dbc	kidney
4994e995-7e35-49be-a10f-45909d60daef	kidney
3d65a2e5-ad45-44bc-8cab-95ddef921f2c	kidney
536c12e8-e352-4496-ae7d-ffaa19a592c3	kidney
1b67f94d-6800-4284-b9ae-28132b643208	kidney
82f4729f-8e81-4e8c-a545-e6044ec3a197	kidney
3c84e357-f1f5-4a6f-8f72-7c0faa082230	kidney
cfefac12-056c-4aa5-8239-409a7484d121	kidney
0acf650f-8275-4319-bdb4-bb0a6c35c235	kidney
7e49cf6c-9feb-43a9-a123-917cd38e4f1d	kidney
b644b4e8-eb89-4d9f-b76b-74fd5ee79d54	kidney
83454a4f-b4ab-479e-90d7-252985cca3bc	kidney
93543d44-72a0-4f35-bc35-3acffc85ced6	kidney
790fb55e-0277-4894-b6e3-754b7117480a	kidney
4421b2c6-8de1-41c3-a47a-20c60a86b694	kidney
8cc55a92-1d4d-4283-be67-ca67eed7e51b	kidney
726396f4-066c-4ae8-854e-c085801503c4	kidney
7cad5c9a-00c7-4a75-9f04-292c61e68fab	kidney
c80f99bf-d66e-4d50-8185-24d133315d3d	kidney
500ee741-b6df-437b-8852-c21371f0212f	kidney
43c53585-76cc-48a1-a9b1-fe0f96912ff1	kidney
0e104ca3-c25f-4393-88a2-887d84a03e87	kidney
52a825e1-d035-43e2-9a91-92e478c37055	kidney
f42e83c8-9260-4cfd-a233-d96bc3dd2c20	kidney
48540acb-3cf7-45a7-91dd-1fa2deccbe03	kidney
2371d694-15b2-411a-92e5-637aa810efb8	kidney
281f0aba-c594-489a-bcfb-acefeee31e95	kidney
4ddde480-db18-4320-926b-6b846347deeb	kidney
95225ce4-18d6-4c4d-a742-30a769cdbcfd	kidney
e887731b-227e-458c-9a91-375ff7a91de1	kidney
5ee3613b-e8d8-44fb-a17b-1d5e59ed5fb8	kidney
5dfb0514-3f93-446c-80be-1c964744dbb8	kidney
774e91b9-ebdb-4fa8-91da-4770028348f8	kidney
95365098-d660-415e-843d-3726e8821022	kidney
963123f9-df03-426f-888f-a788c9842804	kidney
b934a7ef-afb8-4c82-8c80-51cdfe9fbad7	kidney
a6fa5999-e4c2-4a09-9ead-8fa79e92ef3c	kidney
bc293a55-eb0a-40b8-931c-9baed4736767	kidney
84645ee1-832e-4dcc-8e77-6aa55130f280	kidney
723b1149-f2eb-41d5-bcf9-cd30d6a0ed38	kidney
f25aa426-4522-4f81-aaf8-e2d51e0aeaf3	kidney
cdfe3c85-3ce6-4d38-9f3a-6e80b553cc37	kidney
bodymap2_leukocyte_75bp_sr	leukocyte
bodymap2_leukocyte_50bp_pe	leukocyte
encode_liver_hepg2_caltech_rep1	liver
encode_liver_hepg2_caltech_rep2	liver
liver_hepg2_si_3529	liver
encode_liver_hepg2_cshl_rep1	liver
encode_liver_hepg2_cshl_rep2	liver
8b3062fd-dd51-4bc0-a858-6783b3b5fe08	liver
edc609e1-c791-4d5f-8ca1-272ce9b34289	liver
ba72262f-9361-4d4c-8fa0-cc44e26320f6	liver
6cff6851-4d3c-479d-a83a-e579953f6b18	liver
fbeec4cf-0ad3-4e9e-bfc1-d112b1e51b3a	liver
82ac64bb-6cca-4f17-942a-3108995245a0	liver
11cbdb5a-82fd-471a-9b33-c5c1b9393716	liver
4d49b039-f1fa-4892-8439-4155e72dd7c5	liver
d6cb14d4-1ee1-4d83-ad3f-efa19969c00f	liver
2a624b0d-4dc2-4c00-8984-b256a69643c7	liver
8e70d12c-38fd-4da2-ad1e-b7f860959aa2	liver
62a6d38d-34a2-4d06-962f-95cc89d582d4	liver
24f42719-6ad5-48fb-b27d-5812c3447b46	liver
66811a13-8463-429b-87ae-298455ee961a	liver
887e3dc8-2c4b-4b56-b43a-fc2b0ba4e478	liver
4cda696b-42da-43fd-9f6f-95dfc748a0ca	liver
92462e76-eed1-4eab-8c38-4cf9897be417	liver
0b233eab-4541-4b62-b9ae-baebf672403e	liver
5b37433a-6415-497f-bf36-0f0b5c2ad21e	liver
92802474-4e5b-46c9-a000-a4451ad43582	liver
5b1b9e38-e00a-462b-976a-c540c13718ca	liver
5da8b83f-c43b-46c3-9667-022d7e0a6f2b	liver
1c2972fc-456c-4567-be96-bde9d39a0b76	liver
45684bfb-a8c1-4224-a632-a93aa7f70b47	liver
ca7f7d18-3f39-4454-8f72-eb432b800103	liver
4e27ce05-b76a-4d5a-b070-78c508f509a3	liver
ddd83e9a-35cb-4539-8141-7557eccd3b34	liver
97a9402f-537a-4767-bee3-72e1bebcdd97	liver
859fc4fb-40f5-40ce-8784-13eae0fa446a	liver
b532e040-8d89-458b-a13c-3da835918813	liver
affaf79d-f5a4-45a3-9cbf-181c473a8b2a	liver
2436079d-3e40-4c50-9f99-85d4a8c2ddac	liver
33da53e2-4fc2-4689-a651-1c596481af74	liver
7e48e392-4196-4188-bb39-bba65e88c2d5	liver
c8de0c98-c69a-44a1-bdf7-e6c731359aac	liver
196f7a32-4d09-4e8b-9aa4-7964baf951d7	liver
95cdfdf7-26d2-41b6-bac7-a6305a91ec3c	liver
92c0e4e0-e7a5-486b-82f9-ba7621a10b83	liver
608bf540-a094-441e-9329-9e759ff5d84d	liver
db848332-4ee8-4f22-b6c9-b2634bd35918	liver
e41bb478-2e81-4ce3-a0c7-e5412ea80490	liver
bb55462c-2475-4a92-98e4-9119b26c0c82	liver
1ec66ae2-e78a-4eb8-891a-7f8b6b061dca	liver
2da5bdd2-23ba-4f3f-93f6-90951a889955	liver
7d73dcf5-7ddc-4df8-82f8-19fbb1f719ed	liver
d3041275-6a41-4974-a082-9b261b65c81f	liver
c8b3eddd-f3cf-42eb-bb30-ccc3943eadec	liver
68f75980-9246-46b2-82d2-41abd9a72998	liver
091c332c-1596-4db6-88e7-e40ef85f15dd	liver
1f1a8329-397c-4ec8-a7cc-46ec9c48fa42	liver
06a52d13-3cb4-4d5f-94ef-55d980562486	liver
dd37c309-81f0-4d3d-863d-a16aa505e346	liver
b8e62048-d0a6-4b0f-8e57-e406b783f698	liver
b5ef133a-86de-4cd1-9ff2-52e6cbbeaae8	liver
78eb93c7-0300-4f16-ab32-7489715e3353	liver
3d0d0f6b-4caa-4c53-b971-17466f076e95	liver
d5e600a3-d273-4879-ac33-1a72a02073e5	liver
63a48c81-2b6c-4f68-a76b-69ff2fc449ed	liver
bb931f9d-802e-4e02-b503-a637aa369e8b	liver
54315bb5-c78e-4b9c-b9c1-8d0a944a854f	liver
caf05305-45bc-4858-b8b5-21fe37061a5c	liver
84f24356-27a3-4321-a58d-f1f6b135c954	liver
07653b81-7194-4348-8ef9-1a7660c95376	liver
388a996e-0fb1-4274-905d-074ff0058d80	liver
43426760-46b7-422e-ab1b-d29d6c2ee21e	liver
e642839c-9891-4ff0-93c4-556d81572af9	liver
46deaeee-1e58-4eae-8aaf-94500ec4a6de	liver
20d6834b-5766-4f4a-b30d-8c14195ec7ed	liver
485b184d-15f1-4858-9e06-330d5258cfff	liver
d5e3a3be-c4d9-41de-a39c-ae7aad3f3826	liver
e5e12896-2cf3-4d5d-8f79-00cd964fc132	liver
4e8c2054-b8f7-4754-b42d-4714edcee3c7	liver
3497c0d8-c7b0-43ca-92a2-30ea6cd61bde	liver
a4afd001-11fa-4bce-8766-b60b54566fcd	liver
5a1a1f96-bf4f-415d-b2a2-4481a72914cf	liver
5453b1a0-b5c0-4d85-95b4-4591fdf05874	liver
6dcfd83a-74cb-447c-ab0d-40894fa9d359	liver
f2b83833-c94a-4fc1-ae6a-7caf4f3a1353	liver
038e0d7b-8f46-40fb-bfec-74dab7a6fe59	liver
07401514-29ef-43a8-8a7f-a4e147852470	liver
c6842e1d-4f63-458c-9287-0326c03a69c9	liver
32faf34e-96a7-4668-9edb-a9addeceda95	liver
3e1411dc-8c6d-4a87-bb4f-44ef5ff8761b	liver
4fd1e10d-c21a-49f8-9d77-a5aa7850d883	liver
9d462109-5858-4282-abc2-81282089bc6a	liver
6a169722-0dcb-4df7-82c5-8f8b7a512d32	liver
1cc4f319-fc1d-46bb-9fbb-469d66bd23f2	liver
bodymap2_liver_75bp_sr	liver
bodymap2_liver_50bp_pe	liver
brawand_liver_m1_gsm752705	liver
a3eef529-ed7d-438c-b0be-ce569a846a8f	liver
5343646d-bb46-4acc-9361-7432813a886f	liver
108f1509-bd7e-4a10-8989-f20f7b45bb09	liver
0559ff1c-6aee-491f-9b58-747732a10755	liver
ac77b52b-6f6c-41ec-b998-6d23250d0516	liver
699fc209-b99a-48f4-a8c5-ace6ca7e30a6	liver
edcc32ad-1375-4502-822e-defcea52b943	liver
9ac9a050-720a-45bc-94d4-87802c8f0aba	liver
469f052a-477e-498a-ba3b-f288dcbc306f	liver
19c97e3d-f5af-4301-92f4-be8ac9e27427	liver
b3cf1b9e-aa69-452a-a9cc-f463ab4885be	liver
e54a0934-1fc9-4a54-98a1-63063dc61a1b	liver
wu_liver_pool_ambion_rep1_gsm641418	liver
wu_liver_pool_ambion_rep3_gsm641420	liver
lung_cl_a427_si_4623	lung
encode_lung_cl_a549_cshl_rep1	lung
encode_lung_cl_a549_cshl_rep2	lung
lung_cl_a549_si_4870	lung
lung_cl_nci_h1155_si_4530	lung
lung_cl_nci_h1437_si_4624	lung
lung_cl_nci_h1651_si_4633	lung
lung_cl_nci_h1734_si_4527	lung
lung_cl_nci_h1792_si_4529	lung
lung_cl_nci_h1793_si_4628	lung
lung_cl_nci_h1838_si_4526	lung
lung_cl_nci_h1975_si_4632	lung
lung_cl_nci_h2009_si_4629	lung
lung_cl_nci_h2122_si_4630	lung
lung_cl_nci_h2170_si_4903	lung
lung_cl_nci_h2228_si_4631	lung
lung_cl_nci_h23_si_4528	lung
lung_cl_nci_h358_si_4524	lung
lung_cl_nci_h441_si_4525	lung
lung_cl_nci_h522_si_4531	lung
lung_cl_nci_h526_si_4909	lung
lung_cl_nci_h727_si_4869	lung
lung_cl_nci_h838_si_4622	lung
encode_lung_fetal_fibroblast_ag04450_cshl_rep2	lung
encode_lung_fetal_fibroblast_ag04450_cshl_rep1	lung
encode_lung_fetal_fibroblast_imr90_cshl_rep1	lung
encode_lung_fetal_fibroblast_imr90_cshl_rep2	lung
encode_lung_fibroblasts_nhlf_caltech_rep1	lung
encode_lung_fibroblasts_nhlf_caltech_rep2	lung
encode_lung_fibroblasts_nhlf_cshl_rep2	lung
encode_lung_fibroblasts_nhlf_cshl_rep1	lung
lung_hcc78_si_4626	lung
lung_hcc827_si_4627	lung
lung_sk_lu_1_si_4871	lung
lung_skmes1_si_4904	lung
lung_sw900_si_4872	lung
mesothelioma_msto_211h_si_3592	lung
mesothelioma_nci_h2052_si_3590	lung
mesothelioma_nci_h2452_si_3591	lung
lung_cl_nci_h1105_si_6068	lung
lung_cl_nci_h2081_si_6069	lung
lung_cl_nci_h2227_si_6070	lung
pleural_effusion_a6484_si_5532	lung
pleural_effusion_a6486_si_5533	lung
17a5a6af-dca6-47dc-912a-7ac0c226da89	lung
ca5c5719-d6af-46a4-8abd-114cef627fc2	lung
0cfbefba-24ff-474b-8bfa-b44a1f71b48c	lung
c2711074-5019-4c8f-a5d7-7bf4654f5647	lung
e1adae95-dfa9-4279-8fc1-2f899f432360	lung
02dbd205-c3a7-4643-ad0f-272dca20225d	lung
03e01fb5-4517-4820-bc3b-fe892a8ef896	lung
9214caa3-2ad2-41ff-ab77-cf22c4ccce97	lung
10e6a64d-2d89-444f-ad6f-d4fde86d8a8a	lung
86452157-2294-4029-a61d-6702a7889b7e	lung
0f8cdcd1-bcf6-4591-97f1-43202071326b	lung
74c7652b-fa92-4fda-b52c-1b122d5a6462	lung
193873d4-f0ad-4e8d-918b-9beb83965483	lung
829b31ba-7ab2-475e-bad9-1d1a9b6ab13f	lung
c9016384-8eed-48c1-9fb0-cdd96cd66b81	lung
f118c45b-544d-45eb-8acd-a4c8cfcab3fd	lung
f84c748d-1296-44aa-b7b1-0795939a88fe	lung
e218db14-8225-450d-92b1-865d46ab59bf	lung
785a76b0-7ae7-44ed-a8a6-519fe6e15f04	lung
cb06be5e-7c1d-49a4-9818-e1cbc52de9b6	lung
18278118-50d2-4f87-9892-54d40d81391c	lung
61e0c561-bf01-400c-843a-7c63e5a74b9f	lung
444662df-ae9b-4fec-9afc-df392ba3a88d	lung
967fb40b-bea9-40fd-bab1-7c524e12ac0d	lung
af2f26d9-617a-42f3-a083-352d5e576460	lung
988e9e29-398e-45af-a4da-b6e7d119b776	lung
320810be-bd11-40c7-9eee-7496f7564599	lung
43d4cf00-5ed1-4f50-a2a4-31ee7c387eb9	lung
8ccc7a37-a9a4-4d77-9126-c8513c20bb29	lung
de68950c-3885-4bfe-b23e-2d218787ca15	lung
c18d4714-5af9-4370-8b6d-f86b0c43b285	lung
488285fc-5482-46b7-b97e-2f5e7330311a	lung
017e0cba-13b0-457a-80bb-8d6090506cc9	lung
937a163b-b469-46a0-87b8-6d7c7e6105d7	lung
c192c13f-7bc1-479f-b2e4-ba64b46b0d68	lung
ce74929b-eae4-4e87-9a60-90230e28dadd	lung
1eb4fd74-0fa3-4ec9-8fc4-aa5d26a5f690	lung
a1022e37-586a-4c6a-a754-01709bad7a43	lung
3e1695a2-9716-466c-89a8-91a3c996cdbe	lung
fca05afb-d892-431c-a19a-e0c8c6e283eb	lung
91c5d28b-85af-49ff-8307-140707d13d0e	lung
6178dbb9-01d2-4ba3-8315-f2add186879a	lung
4ec591d8-c168-4541-a685-f009d0c3da38	lung
089dccc0-b701-4b4e-ae11-82ec54b42c39	lung
cc556dfb-6bd4-4d53-a33b-6dae9407d7c4	lung
3f4f3e8c-af8c-405e-8fd4-c971f394e35f	lung
ed7e5789-ce06-4213-beda-f0892b103ce4	lung
c6722ce9-8824-4721-9e95-96e9b0b09066	lung
bf999d4c-d1e6-4e8b-8aa3-becb7b734037	lung
671a4dd5-cb2a-4d9b-aec7-c5963d50f2ab	lung
fffdafae-fae0-4ae9-8fd2-3c2bedd156e1	lung
5a47770e-3ebf-4390-ab03-e128fd9ac507	lung
1d2aec25-2f54-47da-b627-a6b312e027a1	lung
24a12bfa-0238-49c3-abe7-450402cce27c	lung
12fdf681-a6f5-4dfe-b556-d7e7f7e4d58a	lung
1a331a89-0666-49c2-8f5c-915568d8cb31	lung
6ed236e4-faf1-4d23-bccd-341688b034c3	lung
0569af63-9a1d-4f03-9a67-1269c7973677	lung
3cafb1e5-9de0-4ced-8b87-d2299a207b97	lung
eb104ebb-be06-4f91-be68-d3b4ef649d2a	lung
4cc61cbe-fa79-499b-9fd5-9b454030154c	lung
e2a7336c-5262-433a-ad52-8834eaee2e1e	lung
b4e31dbe-0923-401e-a664-e779914254b8	lung
d3b983d1-2665-4cdd-893e-4f120dc43346	lung
6e1fbe8d-8e83-4424-87e9-6e38313215d3	lung
153e5c1e-46ba-460f-a966-c3bb10dc490d	lung
a3196a69-230e-4dfe-ba2d-d8c5a8310d29	lung
bc95bdc7-553c-4b87-b546-899d8bd3fc41	lung
d4b90c1d-0d33-4845-bec2-ceedcace2dcb	lung
6abcb12e-73c2-491e-b9f3-4f61f8a4e854	lung
91102ced-5e0a-427b-8640-4dfddf2004a7	lung
d27e254c-1ccb-4b13-97f3-48d1e427d130	lung
e75b6682-1dc8-4f83-a4e2-ff511a1f656b	lung
88ef1c54-2210-429c-9cc4-6c12e6ee9d61	lung
01a75809-bb4e-42f3-a3ca-25e4d1ca37a3	lung
f54e8f7c-75c2-4566-8696-06e5ac1b8a0d	lung
3379dfb4-e4f0-492f-bdcd-0f76d3b94b0d	lung
fe3a32fe-6338-43d3-b134-39fab3447f42	lung
9a3858ef-0bb9-4d26-977c-6e06d0f770a5	lung
1695c22b-f771-45da-8627-394516eb87de	lung
432b9ce2-3ef5-4343-896f-bc91c59035fd	lung
a67dbc0f-e3b6-4043-8512-8cfb675ddd99	lung
c2842301-c4ec-41c6-96f7-53701541d93c	lung
c54cd39c-c7fc-4a0c-9d33-9c1f78c80871	lung
6c12591a-55fa-4a7e-8eed-da9d698afb35	lung
8b2f9a82-4c0d-496b-a46c-15d20d069e11	lung
7bd328df-04eb-4500-b52e-59c8dba766a3	lung
1cade122-820d-4d68-8508-7a6c0f2b4852	lung
a8873600-a0a6-4880-b933-2cbcfb274233	lung
c9376fb2-9938-4516-88da-3fc03deeb6ee	lung
1671e6a6-1c3a-4ec7-b6b8-bd88f5ffcc60	lung
c1859475-12fd-47f6-887d-136d334399cd	lung
0f61b005-3643-4a6b-a075-bffb7320a2f3	lung
e28b7dfd-d7ba-4645-bf2e-f4a5aa3873f7	lung
f98e6150-605d-4d37-9add-b6da6eb19928	lung
aa7b5f63-ac8e-45bf-80e9-be4a576426a5	lung
46ba6b5d-e758-4c4d-bbbf-8ec31fdd24e7	lung
6d9dfd56-1006-46b7-89c0-efba05fe13e3	lung
f1c8f94b-6397-4756-abf6-42a5e9e5c76e	lung
2a016a06-5097-49b5-85b2-8ea5291fed23	lung
55d51796-c9c2-425b-8c94-bbd7475bc690	lung
9142e848-c5cb-41c1-b80f-5f7674f9a1cb	lung
7e152b9b-7115-4800-864e-e8162d617661	lung
2adbe625-d7cc-45a9-b00b-e5e439e52deb	lung
44205bf0-b593-4c0d-9aeb-4e604314e10f	lung
d34945c6-2882-4e48-ada0-2f61d9f7a4e5	lung
dbe34afe-ea16-4faa-adab-9106a92dfde6	lung
abc25621-f98e-4bce-968b-df64793b2daf	lung
aad6bc48-5020-41e4-a2d0-f994c08170a9	lung
ac7e54d7-3886-4da3-a569-dd59fe479dea	lung
4e2f417c-e1db-4d99-b999-d3aab967c244	lung
98056d94-9c31-4cf7-9b0f-5ebe06be01bd	lung
6e3df59e-5d52-4ced-b9dd-785df1952339	lung
db2c54e8-2023-49de-a116-7bec77297dee	lung
0e4155e3-ff27-48f0-bc7d-c63b7c93d199	lung
e9c07b6c-0a18-44ff-90cd-d39ae6c47fd6	lung
69d106c0-b3e7-4918-a442-d142dce3adab	lung
b524809c-72a5-4e46-a3d9-7a838fbc4f02	lung
4ff5e2c1-478c-4f0a-bffe-ea62b205da06	lung
fed19371-74a4-414f-84a7-495d1ad86c6d	lung
030f341f-bf04-4bc1-9572-721160a2ec28	lung
6deb91e8-110b-444d-93c8-72cd04e4746a	lung
c436fa86-ae7e-490e-a52c-5004a8643b50	lung
772f9a82-9a03-4bf0-b7ce-877b15e3d017	lung
cf12415f-4487-4e0d-9c9b-2239f7c83599	lung
